message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,843007])";"30";"turtlesim3.sim";"1694799561.562407490";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,843007])";"30";"turtlesim2.sim";"1694799561.559685694";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,843010])";"30";"turtlesim1.sim";"1694799561.546527074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,841471])";"30";"turtlesim3.sim";"1694799561.546342892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,841471])";"30";"turtlesim2.sim";"1694799561.544517489";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,841473])";"30";"turtlesim1.sim";"1694799561.531286090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,839935])";"30";"turtlesim3.sim";"1694799561.531270375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,839935])";"30";"turtlesim2.sim";"1694799561.528437106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,839937])";"30";"turtlesim1.sim";"1694799561.515007766";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,838398])";"30";"turtlesim3.sim";"1694799561.514951261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,838398])";"30";"turtlesim2.sim";"1694799561.512210816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,838400])";"30";"turtlesim1.sim";"1694799561.499008194";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,836862])";"30";"turtlesim3.sim";"1694799561.498867456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,836862])";"30";"turtlesim2.sim";"1694799561.496416100";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,836864])";"30";"turtlesim1.sim";"1694799561.483065336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,835326])";"30";"turtlesim3.sim";"1694799561.482830167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,835326])";"30";"turtlesim2.sim";"1694799561.480020156";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,835328])";"30";"turtlesim1.sim";"1694799561.467106972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,833789])";"30";"turtlesim3.sim";"1694799561.466877461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,833789])";"30";"turtlesim2.sim";"1694799561.463811957";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,833791])";"30";"turtlesim1.sim";"1694799561.451156501";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,832253])";"30";"turtlesim3.sim";"1694799561.450812724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,832253])";"30";"turtlesim2.sim";"1694799561.448577189";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,832255])";"30";"turtlesim1.sim";"1694799561.435246820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,830717])";"30";"turtlesim3.sim";"1694799561.435050346";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,830717])";"30";"turtlesim2.sim";"1694799561.432217426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,830719])";"30";"turtlesim1.sim";"1694799561.419307734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,829180])";"30";"turtlesim3.sim";"1694799561.419100992";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,829180])";"30";"turtlesim2.sim";"1694799561.416107079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,829182])";"30";"turtlesim1.sim";"1694799561.403353212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,827644])";"30";"turtlesim3.sim";"1694799561.403271702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,827644])";"30";"turtlesim2.sim";"1694799561.399780282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,826108])";"30";"turtlesim3.sim";"1694799561.387300557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,827646])";"30";"turtlesim1.sim";"1694799561.387243354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,826108])";"30";"turtlesim2.sim";"1694799561.384467218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,826110])";"30";"turtlesim1.sim";"1694799561.371221292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,824571])";"30";"turtlesim3.sim";"1694799561.371186928";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,824571])";"30";"turtlesim2.sim";"1694799561.368007855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,823035])";"30";"turtlesim3.sim";"1694799561.355008552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,824573])";"30";"turtlesim1.sim";"1694799561.354926624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,823035])";"30";"turtlesim2.sim";"1694799561.352486653";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,823037])";"30";"turtlesim1.sim";"1694799561.338855880";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,821499])";"30";"turtlesim3.sim";"1694799561.338667018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,821499])";"30";"turtlesim2.sim";"1694799561.336203859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,821501])";"30";"turtlesim1.sim";"1694799561.322810279";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,819962])";"30";"turtlesim3.sim";"1694799561.322646353";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,819962])";"30";"turtlesim2.sim";"1694799561.320017101";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,819964])";"30";"turtlesim1.sim";"1694799561.306808333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,818426])";"30";"turtlesim3.sim";"1694799561.306808333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,818426])";"30";"turtlesim2.sim";"1694799561.303937976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,816890])";"30";"turtlesim3.sim";"1694799561.290625976";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,818428])";"30";"turtlesim1.sim";"1694799561.290565350";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,816890])";"30";"turtlesim2.sim";"1694799561.288446597";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,816892])";"30";"turtlesim1.sim";"1694799561.275370185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,815353])";"30";"turtlesim3.sim";"1694799561.274576953";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,815353])";"30";"turtlesim2.sim";"1694799561.271929821";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,813817])";"30";"turtlesim3.sim";"1694799561.258485115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,815355])";"30";"turtlesim1.sim";"1694799561.258453126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,813817])";"30";"turtlesim2.sim";"1694799561.256454856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,813819])";"30";"turtlesim1.sim";"1694799561.242571802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,812281])";"30";"turtlesim3.sim";"1694799561.242420727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,812281])";"30";"turtlesim2.sim";"1694799561.240111506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,812283])";"30";"turtlesim1.sim";"1694799561.226640888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,095420, y=5,810744])";"30";"turtlesim3.sim";"1694799561.226464459";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,095420, y=5,810744])";"30";"turtlesim2.sim";"1694799561.224003045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,095421, y=5,810746])";"30";"turtlesim1.sim";"1694799561.210920347";"./src/turtle.cpp:update:260"
